438	96	17.5	2.63	5.65	0.465	0.07	0.24	0.302	1.01	1.28	0.786	1.19	2.37	3.55	0.77	0.35	0.66	2.25	0.87	6.33	8	4	109	213
328	49	18.3	2.31	6.27	0.369	1.35	3.76	0.359	0.48	0.59	0.812	0.23	1.91	2.14	0.74	0.37	0.15	1.46	0.54	6.45	6	12	93	196
499	182	23.1	3.97	9.58	0.414	1.44	3.88	0.371	1.7	2.01	0.845	0.44	1.43	1.87	3.29	0.61	0.15	2.01	1.72	11.08	7	12	73	183
600	455	28.2	4.18	9.2	0.454	1.16	3.04	0.382	2.0	2.44	0.819	0.51	2.5	3.02	1.96	0.49	0.2	2.05	1.22	11.52	8	2	98	196
51	1	8.3	1.51	3.57	0.423	0.2	0.67	0.294	0.92	1.18	0.783	0.57	0.39	0.96	0.31	0.1	0.04	0.43	0.37	4.14	3	34	93	198
138	18	18.3	2.16	5.44	0.397	0.94	2.65	0.355	1.5	1.65	0.908	0.25	1.36	1.61	2.89	0.48	0.04	1.33	1.49	6.76	2	12	88	193
723	538	27.1	4.73	9.68	0.488	0.0	0.03	0.0	1.85	2.5	0.742	2.05	5.65	7.7	1.27	0.45	1.29	2.71	2.13	11.31	1	5	120	213
596	582	30.1	4.69	8.81	0.532	0.0	0.04	0.087	1.36	2.43	0.559	2.65	6.45	9.1	2.28	0.67	1.63	3.16	1.8	10.74	1	5	118	213
733	546	28.8	3.74	8.43	0.443	0.67	1.98	0.341	2.23	2.77	0.802	1.26	3.87	5.13	1.29	0.77	0.48	2.13	1.06	10.37	1	3	108	206
742	690	35.0	5.96	13.35	0.446	1.4	3.9	0.358	3.62	4.41	0.821	0.44	2.75	3.19	8.4	1.08	0.26	2.56	2.93	16.94	1	1	91	191
725	725	36.1	6.58	13.9	0.473	1.08	2.97	0.365	4.41	5.12	0.862	0.69	3.66	4.35	9.91	2.34	0.1	2.48	2.41	18.65	1	1	79	183
726	633	33.1	4.73	11.49	0.412	1.03	3.1	0.331	2.09	2.66	0.785	0.64	2.54	3.18	6.16	1.35	0.21	2.12	2.43	12.58	1	1	93	185
580	266	24.0	2.92	7.0	0.418	1.36	3.56	0.382	1.51	1.91	0.791	0.61	2.52	3.12	1.01	0.52	0.28	1.82	0.92	8.72	1	3	104	201
621	161	21.3	4.18	9.56	0.437	1.12	3.25	0.343	1.25	1.62	0.769	1.26	3.47	4.73	0.87	0.51	0.55	2.29	1.02	10.72	1	34	108	211
530	377	29.4	5.45	12.42	0.439	1.18	3.33	0.354	2.59	3.14	0.824	0.99	3.75	4.74	1.21	0.39	0.88	2.49	1.6	14.66	9	4	111	213
678	637	35.2	7.84	16.18	0.484	0.09	0.34	0.265	3.46	4.34	0.796	2.67	5.73	8.4	1.92	0.79	1.02	2.59	1.6	19.22	9	45	118	211
161	28	20.4	2.9	7.78	0.373	0.77	2.33	0.331	0.88	1.24	0.71	0.51	1.61	2.12	1.38	0.25	0.07	1.7	1.07	7.45	4	3	90	203
361	104	15.5	1.63	3.53	0.462	0.01	0.02	0.222	1.21	1.63	0.74	1.47	2.86	4.33	0.45	0.5	0.45	2.03	0.84	4.48	6	4	113	206
326	300	35.5	6.82	14.87	0.459	0.99	2.84	0.348	4.19	5.24	0.8	1.06	3.19	4.26	4.65	1.03	0.23	1.93	1.83	18.82	6	12	96	198
409	60	17.9	2.93	6.98	0.42	0.67	2.03	0.332	1.09	1.35	0.807	0.43	1.42	1.86	1.12	0.69	0.22	1.32	0.92	7.62	9	12	93	191
680	642	35.8	7.02	15.56	0.451	1.03	3.02	0.342	3.43	4.31	0.795	1.51	4.35	5.87	2.29	1.32	0.81	2.49	2.43	18.51	9	3	104	203
90	3	5.8	0.88	1.78	0.494	0.0	0.03	0.0	0.31	0.53	0.583	0.36	1.06	1.41	0.28	0.2	0.44	1.4	0.47	2.07	4	5	113	213
47	3	5.5	0.74	1.74	0.427	0.0	0.0	0.0	0.7	1.19	0.589	0.6	1.0	1.6	0.02	0.09	0.47	0.94	0.32	2.19	3	5	104	213
143	0	10.7	1.55	3.99	0.389	0.48	1.52	0.312	0.53	0.6	0.884	0.24	0.83	1.06	0.65	0.35	0.15	0.9	0.61	4.11	4	12	79	191
111	5	9.4	1.44	3.73	0.386	0.41	1.4	0.29	0.66	0.83	0.793	0.79	1.6	2.4	0.18	0.19	0.2	1.07	0.53	3.95	3	5	105	213
564	193	24.1	3.7	8.33	0.444	1.66	4.11	0.404	2.0	2.26	0.886	0.2	1.68	1.87	1.96	0.43	0.06	1.43	1.03	11.05	9	12	86	193
203	10	15.2	2.1	5.45	0.386	0.62	1.93	0.321	0.73	0.95	0.767	0.28	1.5	1.78	2.83	0.43	0.03	0.97	1.45	5.56	4	12	93	191
607	371	29.8	4.18	10.03	0.417	1.35	3.84	0.351	3.19	3.99	0.799	0.85	3.12	3.97	5.6	1.32	0.26	2.72	2.1	12.89	9	1	89	185
632	392	26.9	3.94	9.73	0.405	1.58	4.23	0.372	1.78	2.09	0.853	0.35	1.91	2.27	2.98	0.75	0.3	2.21	1.55	11.24	9	12	97	193
292	40	11.6	1.19	2.37	0.501	0.01	0.02	0.286	0.63	1.08	0.582	1.0	1.62	2.62	0.35	0.31	0.49	1.86	0.79	3.01	6	5	107	211
256	88	17.5	2.21	4.07	0.544	0.0	0.0	0.0	0.8	1.81	0.445	1.89	3.02	4.91	0.49	0.39	0.7	1.82	0.66	5.23	4	45	108	208
75	4	9.4	0.93	2.28	0.409	0.0	0.0	0.0	0.31	0.79	0.39	0.73	1.15	1.88	0.19	0.15	0.43	1.21	0.4	2.17	3	45	107	206
502	304	23.0	3.1	6.31	0.49	0.18	0.71	0.254	1.48	2.19	0.675	0.9	1.94	2.84	1.65	1.24	0.24	1.09	0.78	7.85	8	23	107	201
682	409	24.3	3.59	8.17	0.439	1.16	2.97	0.39	1.12	1.37	0.819	1.01	3.92	4.94	1.05	0.57	0.68	2.81	0.99	9.45	1	45	116	211
285	22	13.2	1.64	3.91	0.418	0.39	1.22	0.316	0.61	0.82	0.748	0.35	0.94	1.29	2.94	0.57	0.03	1.21	1.27	4.27	4	12	80	191
631	424	23.0	2.24	5.03	0.445	0.58	1.68	0.347	0.77	1.05	0.739	0.77	3.04	3.8	1.48	1.06	0.45	1.76	0.93	5.83	9	23	100	201
299	48	15.4	2.26	5.35	0.422	0.67	1.98	0.338	0.76	1.08	0.704	0.55	1.42	1.97	0.44	0.53	0.33	1.4	0.53	5.95	5	34	93	201
189	31	14.7	1.57	4.12	0.38	0.2	0.67	0.299	0.59	0.99	0.599	0.48	1.3	1.78	1.73	0.58	0.12	1.35	1.07	3.93	4	12	100	198
314	58	17.1	2.07	5.13	0.403	0.88	2.59	0.339	0.62	0.82	0.755	0.79	2.22	3.01	0.7	0.4	0.5	2.09	0.63	5.63	8	34	104	208
490	30	19.4	2.89	6.82	0.423	1.15	3.07	0.374	0.77	1.04	0.734	0.32	1.58	1.9	2.87	0.76	0.11	1.41	1.38	7.69	8	1	82	188
221	12	13.9	1.67	3.26	0.51	0.05	0.29	0.172	0.67	1.23	0.542	1.26	2.22	3.48	0.6	0.74	0.47	1.9	0.61	4.05	6	34	94	203
601	548	32.7	4.57	9.74	0.469	0.25	0.91	0.273	1.53	2.52	0.606	1.12	3.67	4.79	8.47	1.82	0.13	2.26	2.88	10.91	9	1	84	185
225	18	12.4	2.17	4.26	0.509	0.0	0.01	0.5	1.65	2.1	0.786	1.22	1.84	3.06	0.31	0.16	0.29	1.89	0.89	5.99	7	4	113	208
67	18	8.7	1.06	2.42	0.438	0.25	0.75	0.34	0.34	0.51	0.676	0.12	0.9	1.01	0.52	0.25	0.09	0.79	0.37	2.72	3	3	98	201
454	6	12.4	1.64	3.75	0.438	1.26	2.91	0.431	0.22	0.25	0.876	0.15	1.14	1.29	0.29	0.2	0.08	0.81	0.18	4.76	9	34	102	208
82	2	8.6	1.07	2.67	0.402	0.0	0.01	0.0	0.5	0.68	0.732	0.9	1.02	1.93	0.39	0.27	0.18	1.28	0.37	2.65	4	45	122	211
68	0	11.6	0.96	2.6	0.367	0.25	0.78	0.321	0.54	0.63	0.86	0.62	1.19	1.81	0.96	0.37	0.13	1.13	0.59	2.71	2	3	104	198
287	219	26.9	2.85	6.44	0.442	0.71	2.01	0.352	1.25	1.68	0.745	1.63	3.86	5.49	1.44	1.09	0.24	2.13	1.07	7.66	4	3	111	198
91	7	9.5	1.13	2.56	0.442	0.21	0.68	0.306	0.69	1.01	0.685	0.56	1.08	1.64	0.48	0.29	0.04	1.58	0.51	3.16	2	34	98	201
403	49	16.9	3.03	5.48	0.553	0.0	0.07	0.037	1.58	2.39	0.661	1.35	2.54	3.89	0.8	0.45	0.23	2.37	1.02	7.64	6	4	113	201
7	0	5.4	0.43	1.43	0.3	0.0	0.0	0.0	0.57	0.86	0.667	0.86	1.0	1.86	0.14	0.0	0.29	0.86	0.14	1.43	1	5	109	218
27	0	5.8	0.7	1.37	0.514	0.0	0.0	0.0	0.15	0.3	0.5	0.63	0.59	1.22	0.15	0.19	0.07	0.74	0.22	1.56	2	45	107	208
397	77	23.5	2.68	6.66	0.402	1.46	3.57	0.407	1.03	1.31	0.78	0.36	1.64	1.99	1.95	0.61	0.22	2.04	0.94	7.85	7	12	91	188
30	0	5.7	0.63	1.73	0.365	0.2	0.53	0.375	0.23	0.37	0.636	0.37	0.67	1.03	0.2	0.1	0.03	0.73	0.5	1.7	1	4	118	208
26	0	6.6	0.62	1.35	0.457	0.31	0.73	0.421	0.38	0.69	0.556	0.12	0.62	0.73	0.27	0.12	0.08	0.54	0.35	1.92	2	34	102	206
102	25	12.8	1.49	2.88	0.517	0.0	0.0	0.0	1.32	1.97	0.672	0.8	1.89	2.7	0.29	0.37	0.44	2.13	0.87	4.3	3	34	109	206
68	11	10.5	0.74	2.16	0.34	0.19	0.76	0.25	0.4	0.62	0.643	0.22	0.79	1.01	1.75	0.47	0.1	1.16	0.71	2.06	2	12	84	183
719	443	28.9	5.22	10.4	0.502	0.29	0.87	0.333	2.95	4.04	0.731	2.34	4.99	7.33	2.11	1.28	0.98	3.21	1.73	13.68	9	45	112	203
239	19	13.9	2.05	3.98	0.515	0.0	0.02	0.0	2.11	3.09	0.682	1.59	2.22	3.81	0.33	0.29	0.34	2.1	0.79	6.21	5	34	109	203
486	67	11.8	1.32	2.27	0.581	0.0	0.0	0.0	1.06	1.62	0.651	0.86	1.31	2.17	0.29	0.18	0.52	2.01	0.75	3.7	9	5	104	213
22	0	5.2	0.41	1.64	0.25	0.0	0.14	0.0	0.18	0.41	0.444	0.59	0.82	1.41	0.05	0.18	0.55	0.68	0.18	1.0	2	5	111	216
6	0	3.0	0.17	0.67	0.25	0.0	0.17	0.0	0.5	0.83	0.6	0.33	0.0	0.33	0.17	0.0	0.0	0.0	0.0	0.83	1	12	87	188
72	8	7.6	1.1	2.06	0.534	0.0	0.01	0.0	0.38	0.58	0.643	0.5	0.67	1.17	0.19	0.25	0.07	0.71	0.36	2.57	2	12	100	193
14	0	11.8	0.64	2.14	0.3	0.07	0.36	0.2	0.43	0.43	1.0	0.43	0.64	1.07	1.21	0.36	0.0	0.64	0.86	1.79	1	12	91	185
601	267	20.6	3.51	8.42	0.417	1.28	3.63	0.353	1.37	1.71	0.803	0.48	1.89	2.37	1.22	0.76	0.28	2.22	0.95	9.68	1	23	105	198
665	283	22.4	3.51	7.11	0.494	0.02	0.08	0.204	1.91	2.3	0.828	1.55	3.17	4.72	0.8	0.38	0.65	1.87	1.0	8.94	1	4	113	203
127	8	13.3	1.28	3.28	0.389	0.28	0.96	0.295	0.56	0.72	0.78	0.25	0.99	1.24	1.37	0.54	0.08	1.17	0.84	3.39	2	12	84	191
484	288	24.1	4.06	9.12	0.445	0.98	2.65	0.369	1.59	2.06	0.773	1.88	4.09	5.97	1.12	0.71	0.39	2.55	0.99	10.69	8	34	107	208
707	628	35.7	7.34	16.2	0.453	0.89	2.85	0.313	3.49	4.52	0.773	0.67	2.85	3.52	4.76	1.74	0.33	2.39	2.8	19.06	1	12	84	191
473	105	17.0	1.81	3.4	0.533	0.0	0.01	0.0	1.05	1.65	0.636	1.1	2.62	3.71	1.31	0.38	1.25	2.36	0.76	4.67	1	45	109	208
179	21	14.9	1.66	4.29	0.388	0.92	2.6	0.353	0.53	0.62	0.847	0.22	1.14	1.36	2.41	0.42	0.05	1.12	0.55	4.77	5	1	79	185
131	7	11.9	0.97	2.5	0.387	0.08	0.4	0.212	0.47	0.73	0.642	0.37	1.11	1.49	1.18	0.75	0.11	1.74	1.1	2.49	4	12	99	196
200	14	12.4	1.95	4.64	0.42	0.51	1.57	0.325	0.86	1.15	0.751	0.19	0.98	1.17	0.73	0.36	0.1	0.78	0.64	5.27	7	23	95	196
157	1	17.0	2.84	6.99	0.407	1.06	2.9	0.366	1.28	1.45	0.882	0.14	1.22	1.36	1.04	0.35	0.06	1.53	1.01	8.03	4	12	81	185
487	371	27.6	3.88	8.72	0.445	0.69	1.96	0.349	1.66	2.08	0.799	1.27	3.33	4.6	1.46	0.72	0.16	1.93	1.13	10.11	8	34	111	201
145	27	16.2	1.81	3.86	0.47	0.3	0.94	0.316	0.7	0.86	0.815	0.74	1.54	2.28	0.79	0.34	0.24	1.28	0.63	4.62	3	34	98	201
26	0	12.5	1.73	4.27	0.405	0.46	1.42	0.324	1.04	1.31	0.794	0.38	1.12	1.5	0.77	0.38	0.04	0.54	0.54	4.96	2	12	95	191
564	191	22.1	4.13	8.83	0.467	0.09	0.39	0.237	1.77	2.45	0.725	1.85	3.51	5.36	1.41	0.87	0.81	2.45	1.62	10.12	9	4	118	211
662	64	23.1	3.92	9.43	0.416	1.08	3.17	0.342	3.09	3.8	0.814	0.35	1.66	2.02	2.92	0.88	0.16	1.39	1.39	12.01	1	12	79	185
6	0	1.6	0.0	0.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17	0.5	0.67	0.0	0.33	0.0	0.17	0.0	0.0	2	5	109	218
5	0	1.2	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.0	0.0	0.0	0.2	0.6	0.0	1	5	116	216
20	0	3.6	0.7	1.3	0.538	0.05	0.1	0.5	0.45	0.65	0.692	0.35	0.35	0.7	0.05	0.05	0.1	0.55	0.45	1.9	1	4	108	211
545	331	25.4	4.28	7.8	0.548	0.01	0.03	0.176	1.49	2.18	0.683	2.05	5.6	7.64	0.94	0.49	1.24	2.13	1.15	10.05	8	45	109	211
87	18	13.2	1.31	2.9	0.452	0.0	0.05	0.0	1.22	1.77	0.688	1.46	2.1	3.56	0.4	0.51	0.17	1.87	0.47	3.84	2	4	109	203
614	335	22.6	3.21	5.61	0.572	0.09	0.27	0.329	1.11	1.63	0.682	2.13	3.58	5.71	1.07	0.62	1.09	3.16	1.14	7.62	1	4	113	206
85	0	11.6	1.61	4.16	0.387	0.16	0.87	0.189	0.62	0.84	0.746	0.32	0.6	0.92	1.94	0.36	0.02	0.98	0.78	4.01	2	12	83	196
17	0	8.5	1.35	2.24	0.605	0.0	0.0	0.0	0.06	0.35	0.167	1.12	1.0	2.12	0.12	0.12	0.41	1.47	0.12	2.76	1	34	120	208
23	0	9.2	1.0	2.48	0.404	0.0	0.0	0.0	0.13	0.26	0.5	0.7	1.17	1.87	0.74	0.3	0.35	1.78	0.61	2.13	1	5	118	208
16	0	5.8	1.06	2.5	0.425	0.25	0.81	0.308	0.44	0.5	0.875	0.44	0.75	1.19	0.19	0.19	0.06	0.5	0.19	2.81	2	3	88	201
30	0	7.8	1.13	3.07	0.37	0.27	0.83	0.32	0.17	0.33	0.5	0.3	0.67	0.97	0.53	0.2	0.13	0.43	0.37	2.7	2	2	84	196
281	12	11.0	1.07	2.3	0.467	0.0	0.03	0.111	0.84	1.17	0.717	0.91	1.41	2.33	0.35	0.21	0.55	1.97	0.57	2.99	8	5	104	208
1092	1021	36.2	6.54	14.85	0.441	1.6	4.34	0.369	2.39	2.99	0.8	0.91	3.19	4.1	4.19	0.9	0.21	1.84	2.04	17.08	1	2	109	201
618	107	22.5	3.98	9.4	0.423	1.31	3.65	0.36	1.75	2.2	0.796	0.62	1.72	2.34	2.95	0.88	0.07	2.4	1.42	11.01	1	12	82	175
1052	430	31.0	5.36	13.11	0.409	1.76	5.05	0.349	3.01	3.5	0.86	0.39	2.03	2.42	3.61	0.96	0.22	1.58	1.98	15.5	1	2	91	196
527	410	24.9	4.89	8.98	0.545	0.0	0.0	1.0	3.15	4.91	0.642	1.8	3.37	5.17	0.54	0.29	0.73	2.97	2.23	12.94	1	5	134	213
722	494	30.9	5.88	11.05	0.532	0.0	0.04	0.036	2.69	3.48	0.775	2.69	6.58	9.27	2.31	0.81	0.38	2.74	1.86	14.45	1	45	113	206
943	786	31.9	6.75	14.28	0.472	0.13	0.49	0.26	3.36	4.4	0.763	3.08	6.37	9.45	1.8	0.77	0.29	2.42	2.13	16.98	1	4	118	206
74	2	5.9	0.7	1.65	0.426	0.0	0.0	0.0	0.49	0.89	0.545	0.36	1.04	1.41	0.09	0.18	0.09	1.35	0.41	1.89	4	5	125	211
783	487	26.5	3.73	9.4	0.397	1.49	4.2	0.355	1.3	1.81	0.718	1.19	3.49	4.68	1.45	0.78	0.19	1.95	1.11	10.26	1	23	101	198
813	85	16.5	2.2	5.05	0.437	0.02	0.1	0.177	1.73	2.33	0.743	1.43	2.71	4.15	0.84	0.6	0.36	2.33	1.3	6.15	1	34	113	201
430	78	24.0	2.53	6.17	0.411	0.8	2.28	0.353	1.58	1.96	0.809	0.37	1.86	2.23	2.3	0.78	0.27	1.93	1.19	7.46	7	12	95	193
629	335	21.6	1.85	4.34	0.426	0.12	0.46	0.25	0.96	1.65	0.583	1.85	2.22	4.07	1.27	0.69	0.51	2.43	1.07	4.77	1	4	109	211
357	179	13.4	1.82	3.75	0.485	0.0	0.01	0.0	0.67	1.08	0.62	1.1	1.98	3.08	0.33	0.26	1.08	2.77	1.13	4.31	1	5	136	213
671	451	28.9	3.65	9.52	0.383	1.48	4.2	0.354	1.35	1.85	0.729	0.37	2.45	2.82	4.77	1.21	0.16	2.1	1.78	10.13	1	12	79	188
215	47	11.3	0.97	2.31	0.419	0.0	0.03	0.143	0.64	1.0	0.642	1.23	1.95	3.18	0.34	0.26	0.6	1.29	0.64	2.58	6	5	111	216
755	143	22.2	3.65	8.74	0.417	0.91	2.58	0.354	1.52	1.91	0.793	0.83	2.28	3.11	2.58	0.93	0.09	1.82	1.34	9.73	1	12	84	185
977	705	30.7	3.05	6.98	0.437	1.28	3.33	0.384	1.22	1.64	0.743	1.3	2.88	4.18	1.76	1.01	0.93	2.26	0.9	8.61	1	34	100	203
348	82	22.4	2.95	6.97	0.423	1.3	3.34	0.388	0.98	1.27	0.773	0.32	2.11	2.43	2.15	0.73	0.12	1.47	1.26	8.17	6	12	84	191
486	476	32.6	6.95	13.26	0.524	0.0	0.02	0.2	5.11	6.14	0.833	2.54	6.71	9.25	1.58	0.39	1.89	3.28	2.7	19.03	9	5	141	229
576	543	37.6	6.15	14.35	0.429	1.0	2.92	0.341	4.84	6.07	0.797	1.67	3.91	5.58	6.03	1.47	0.39	3.14	3.52	18.14	1	12	88	191
54	0	9.2	1.3	2.8	0.464	0.0	0.09	0.0	0.8	1.02	0.782	0.94	1.2	2.15	0.22	0.5	0.22	1.26	0.56	3.39	4	34	110	198
662	459	26.7	5.23	10.54	0.496	0.05	0.16	0.287	2.11	2.84	0.743	1.88	5.11	6.99	1.69	0.66	0.31	2.84	1.59	12.62	8	4	109	206
644	244	18.3	1.63	3.27	0.498	0.0	0.02	0.0	0.49	0.79	0.62	1.74	3.3	5.04	1.21	0.74	0.37	2.31	0.72	3.74	1	4	109	198
938	704	32.7	7.15	16.43	0.435	1.15	3.41	0.338	4.14	5.55	0.746	1.39	4.24	5.62	4.44	1.21	0.86	1.77	2.16	19.6	1	23	95	203
1196	996	30.8	3.49	6.73	0.518	0.0	0.0	0.0	2.84	4.15	0.684	3.18	7.15	10.33	1.04	0.41	2.75	2.83	1.82	9.81	1	5	118	218
75	1	8.0	1.09	2.12	0.516	0.0	0.01	0.0	0.44	0.88	0.5	0.93	1.44	2.37	0.15	0.19	0.11	0.97	0.64	2.63	4	45	111	206
988	569	27.8	4.05	8.8	0.46	1.59	3.92	0.407	1.37	1.78	0.769	0.63	3.74	4.37	2.66	0.57	0.23	2.03	1.56	11.05	1	23	99	203
607	280	22.1	2.5	5.09	0.492	0.0	0.01	0.111	1.64	2.88	0.57	1.79	3.7	5.49	0.91	0.53	0.62	2.28	1.27	6.65	1	5	132	211
735	476	20.4	1.25	3.04	0.411	0.01	0.05	0.206	1.06	1.64	0.647	1.24	2.44	3.68	0.85	0.5	0.49	2.8	0.82	3.57	1	5	116	213
456	37	14.2	1.46	3.57	0.408	0.53	1.43	0.372	1.18	1.37	0.861	0.63	1.68	2.3	1.02	0.65	0.15	1.95	0.72	4.62	1	4	111	203
468	208	18.5	2.56	5.56	0.46	0.0	0.01	0.0	0.9	1.57	0.574	1.34	2.87	4.21	0.87	0.44	1.31	2.28	1.22	6.01	1	45	125	213
287	14	18.5	1.66	4.22	0.393	0.73	2.07	0.352	1.14	1.48	0.769	0.41	1.39	1.8	1.06	0.42	0.08	1.3	0.73	5.18	4	2	97	198
